Timepoint,Date,Tank,Temp,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Reef,CoralID,Area,MeanGrey,CalibratedMeanGrey
0,11/01/2022,AR6,Hot,_1111917,1,AR6_1,A. hyacinthus,7,AhyaWood7A,Wood7A,Wood,AR6_1_7,53.255,99.997,3.302
0,11/01/2022,AR6,Hot,_1111917,1,AR6_1,A. hyacinthus,8,AhyaArlington11,Arlington11,Arlington,AR6_1_8,208.465,73.841,4.418
0,11/01/2022,AR6,Hot,_1111917,1,AR6_1,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AR6_1_9,164.318,82.705,4.04
0,11/01/2022,AR6,Hot,_1111917,1,AR6_1,A. hyacinthus,10,AhyaWood16,Wood16,Wood,AR6_1_10,230.636,90.743,3.697
0,11/01/2022,AR6,Hot,_1111917,1,AR6_1,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AR6_1_11,286.187,92.204,3.635
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,1,PlutArlington12,Arlington12,Arlington,AR6_2_1,368.865,42.257,5.846
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,2,PlutDavies1,Davies1,Davies,AR6_2_2,338.611,77.076,4.351
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,3,PlutWood4,Wood4,Wood,AR6_2_3,119.439,84.005,4.053
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,4,PlutArlington1,Arlington1,Arlington,AR6_2_4,200.029,66.469,4.806
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,5,PlutPalms23,Palms23,Palms,AR6_2_5,201.812,65.011,4.869
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,6,PlutPalms1,Palms1,Palms,AR6_2_6,177.797,83.863,4.059
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,7,PlutWood13,Wood13,Wood,AR6_2_7,189.31,100.77,3.333
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,8,PlutPalms17,Palms17,Palms,AR6_2_8,457.22,55.432,5.28
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,9,PlutPalms4,Palms4,Palms,AR6_2_9,342.225,83.333,4.082
0,11/01/2022,AR6,Hot,_1111919,2,AR6_2,P. lutea,10,PlutMartin19,Martin19,Martin,AR6_2_10,322.447,60.043,5.082
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,1,AhyaDavies16,Davies16,Davies,AR6_3_1,305.538,59.61,4.924
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,2,AhyaPalms3,Palms3,Palms,AR6_3_2,368.462,58.555,4.968
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,3,AhyaDavies12,Davies12,Davies,AR6_3_3,416.393,86.414,3.353
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,4,AhyaWood5A,Wood5A,Wood,AR6_3_4,176.149,83.983,3.777
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,5,AhyaMartin13,Martin13,Martin,AR6_3_5,382.013,78.245,4.148
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,7,AhyaDavies14,Davies14,Davies,AR6_3_7,175.856,80.242,4.064
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AR6_3_9,456.219,101.391,2.967
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AR6_3_10,201.75,67.765,4.435
0,11/01/2022,AR6,Hot,_1111920,3,AR6_3,A. hyacinthus,11,AhyaMartin12,Martin12,Martin,AR6_3_11,261.891,68.664,4.265
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,1,PlutWood14,Wood14,Wood,AR6_4_1,291.888,48.332,5.569
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,2,PlutMartin32,Martin32,Martin,AR6_4_2,361.722,59.657,5.083
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,3,PlutDavies18,Davies18,Davies,AR6_4_3,342.567,82.514,4.102
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,4,PlutDavies10,Davies10,Davies,AR6_4_4,275.663,67.507,4.746
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,5,PlutPalms3,Palms3,Palms,AR6_4_5,324.083,53.629,5.341
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,6,PlutArlington19,Arlington19,Arlington,AR6_4_6,310.506,61.733,4.994
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,7,PlutDavies3,Davies3,Davies,AR6_4_7,114.494,102.919,3.227
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,9,PlutWood20,Wood20,Wood,AR6_4_9,135.249,97.662,3.453
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,10,PlutMartin14,Martin14,Martin,AR6_4_10,241.417,74.742,4.436
0,11/01/2022,AR6,Hot,_1111922,4,AR6_4,P. lutea,11,PlutArlington16,Arlington16,Arlington,AR6_4_11,381.818,51.842,5.418
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,1,AhyaPalms5,Palms5,Palms,AR6_5_1,279.203,67.863,4.623
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AR6_5_2,221.053,64.465,4.766
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,4,AhyaMartin3,Martin3,Martin,AR6_5_4,181.691,73.977,4.364
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,5,AhyaArlington8,Arlington8,Arlington,AR6_5_5,232.578,78.989,4.153
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,6,AhyaPalms6,Palms6,Palms,AR6_5_6,236.277,64.841,4.751
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,7,AhyaWood17,Wood17,Wood,AR6_5_7,229.904,91.734,3.614
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AR6_5_8,220.393,71.435,4.472
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,9,AhyaMartin17,Martin17,Martin,AR6_5_9,250.61,103.713,3.108
0,11/01/2022,AR6,Hot,_1111923,5,AR6_5,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR6_5_10,250.952,67.26,4.648
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,1,PlutWood29,Wood29,Wood,AR6_6_1,260.597,67.229,4.627
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,2,PlutMartin4,Martin4,Martin,AR6_6_2,296.222,47.995,5.434
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,3,PlutArlington9,Arlington9,Arlington,AR6_6_3,253.528,72.229,4.417
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,4,PlutArlington6,Arlington6,Arlington,AR6_6_4,181.984,76.618,4.232
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,5,PlutMartin18,Martin18,Martin,AR6_6_5,230.942,61.459,4.869
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,6,PlutDavies9,Davies9,Davies,AR6_6_6,172.523,74.527,4.32
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,8,PlutPalms20,Palms20,Palms,AR6_6_8,196.122,89.334,3.698
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,9,PlutMartin36,Martin36,Martin,AR6_6_9,195.719,71.529,4.446
0,11/01/2022,AR6,Hot,_1111925,6,AR6_6,P. lutea,10,PlutDavies7,Davies7,Davies,AR6_6_10,117.998,88.942,3.715
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC1_1_1,371.428,99.26,2.817
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,2,AhyaPalms5,Palms5,Palms,AC1_1_2,279.777,66.848,4.33
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC1_1_3,206.451,92.143,3.149
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,4,AhyaMartin11,Martin11,Martin,AC1_1_4,126.788,88.067,3.339
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,5,AhyaArlington9,Arlington9,Arlington,AC1_1_5,241.747,92.897,3.114
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,6,AhyaArlington1,Arlington1,Arlington,AC1_1_6,299.335,69.557,4.203
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,7,AhyaWood17,Wood17,Wood,AC1_1_7,190.518,94.014,3.062
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,9,AhyaPalms3,Palms3,Palms,AC1_1_9,199.089,74.958,3.951
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC1_1_10,219.551,80.268,3.703
1,19/01/2022,AC1,Ambient,_1191970,1,,A. hyacinthus,11,AhyaDavies18,Davies18,Davies,AC1_1_11,362.211,74.962,3.951
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,1,PlutMartin36,Martin36,Martin,AC1_2_1,367.607,67.009,4.29
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,2,PlutPalms20,Palms20,Palms,AC1_2_2,148.068,81.493,3.618
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,3,PlutMartin14,Martin14,Martin,AC1_2_3,408.299,56.736,4.767
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,4,PlutPalms23,Palms23,Palms,AC1_2_4,256.006,78.879,3.74
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,5,PlutArlington16,Arlington16,Arlington,AC1_2_5,324.132,52.944,4.942
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,7,PlutDavies1,Davies1,Davies,AC1_2_7,297.004,80.475,3.666
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,8,PlutArlington9,Arlington9,Arlington,AC1_2_8,253.968,78.935,3.737
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,9,PlutArlington12,Arlington12,Arlington,AC1_2_9,499.975,50.185,5.07
1,19/01/2022,AC1,Ambient,_1191971,2,,P. lutea,11,PlutMartin4,Martin4,Martin,AC1_2_11,272.33,44.196,5.348
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,1,AhyaDavies15,Davies15,Davies,AC1_3_1,322.227,67.795,4.251
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,3,AhyaDavies14,Davies14,Davies,AC1_3_3,318.992,86.322,3.394
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,4,AhyaArlington10,Arlington10,Arlington,AC1_3_4,350.612,87.468,3.341
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,5,AhyaDavies9,Davies9,Davies,AC1_3_5,355.96,88.54,3.292
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,6,AhyaWood16,Wood16,Wood,AC1_3_6,348.806,89.183,3.262
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,7,AhyaMartin3,Martin3,Martin,AC1_3_7,199.602,90.855,3.185
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,8,AhyaPalms6,Palms6,Palms,AC1_3_8,340.528,70.841,4.11
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,10,AhyaWood8,Wood8,Wood,AC1_3_10,158.519,67.219,4.278
1,19/01/2022,AC1,Ambient,_1191972,3,,A. hyacinthus,11,AhyaPalms4,Palms4,Palms,AC1_3_11,172.596,76.071,3.868
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,1,PlutDavies10,Davies10,Davies,AC1_4_1,278.312,59.909,4.752
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,2,PlutArlington1,Arlington1,Arlington,AC1_4_2,278.898,55.994,4.936
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,3,PlutMartin18,Martin18,Martin,AC1_4_3,300.129,66.682,4.433
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,4,PlutWood14,Wood14,Wood,AC1_4_4,352.981,60.582,4.72
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,5,PlutDavies7,Davies7,Davies,AC1_4_5,235.325,73.849,4.096
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,6,PlutArlington6,Arlington6,Arlington,AC1_4_6,381.916,53.757,5.041
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,7,PlutDavies9,Davies9,Davies,AC1_4_7,163.183,74.01,4.088
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,8,PlutDavies18,Davies18,Davies,AC1_4_8,377.423,74.99,4.042
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,9,PlutMartin32,Martin32,Martin,AC1_4_9,406.236,59.095,4.79
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,10,PlutPalms17,Palms17,Palms,AC1_4_10,343.666,68.964,4.326
1,19/01/2022,AC1,Ambient,_1191973,4,,P. lutea,11,PlutPalms3,Palms3,Palms,AC1_4_11,335.803,51.254,5.159
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,1,AhyaMartin12,Martin12,Martin,AC1_5_1,400.034,49.744,5.084
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC1_5_2,271.853,78.2,3.711
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,3,AhyaWood7A,Wood7A,Wood,AC1_5_3,144.503,81.822,3.536
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,4,AhyaPalms10,Palms10,Palms,AC1_5_4,183.913,87.685,3.253
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,5,AhyaArlington11,Arlington11,Arlington,AC1_5_5,329.821,81.843,3.535
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,7,AhyaDavies16,Davies16,Davies,AC1_5_7,184.744,98.979,2.708
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,8,AhyaDavies12,Davies12,Davies,AC1_5_8,249.609,101.404,2.591
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC1_5_10,204.937,80.472,3.601
1,19/01/2022,AC1,Ambient,_1191974,5,,A. hyacinthus,11,AhyaMartin13,Martin13,Martin,AC1_5_11,338.855,81.738,3.54
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,1,PlutWood4,Wood4,Wood,AC1_6_1,294.269,50.621,5.207
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,4,PlutPalms1,Palms1,Palms,AC1_6_4,285.088,66.082,4.483
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,5,PlutWood20,Wood20,Wood,AC1_6_5,70.897,125.093,1.722
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,6,PlutWood29,Wood29,Wood,AC1_6_6,483.786,67.478,4.418
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,7,PlutWood13,Wood13,Wood,AC1_6_7,543.17,59.435,4.794
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,8,PlutDavies3,Davies3,Davies,AC1_6_8,346.889,94.265,3.165
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,9,PlutPalms4,Palms4,Palms,AC1_6_9,236.143,76.713,3.986
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,10,PlutMartin19,Martin19,Martin,AC1_6_10,375.726,56.036,4.953
1,19/01/2022,AC1,Ambient,_1191975,6,,P. lutea,11,PlutArlington19,Arlington19,Arlington,AC1_6_11,194.169,72.613,4.178
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AC2_1_2,525.467,77.783,3.711
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,3,AhyaMartin17,Martin17,Martin,AC2_1_3,412.511,103.67,2.451
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AC2_1_4,117.681,96.997,2.776
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC2_1_5,275.797,112.767,2.008
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,6,AhyaArlington6,Arlington6,Arlington,AC2_1_6,173.695,88.558,3.187
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,7,AhyaDavies14,Davies14,Davies,AC2_1_7,369.463,94.669,2.889
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,8,AhyaArlington9,Arlington9,Arlington,AC2_1_8,340.711,81.258,3.542
1,19/01/2022,AC2,Ambient,_1191976,1,,A. hyacinthus,11,AhyaArlington1,Arlington1,Arlington,AC2_1_11,252.808,63.822,4.391
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,2,PlutMartin36,Martin36,Martin,AC2_2_2,466.462,52.561,4.983
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,3,PlutArlington16,Arlington16,Arlington,AC2_2_3,232.077,66.294,4.343
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,4,PlutMartin19,Martin19,Martin,AC2_2_4,300.398,71.473,4.102
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,5,PlutWood14,Wood14,Wood,AC2_2_5,278.532,59.761,4.647
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,6,PlutArlington9,Arlington9,Arlington,AC2_2_6,232.382,87.036,3.377
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,8,PlutDavies10,Davies10,Davies,AC2_2_8,339.283,80.231,3.694
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,9,PlutArlington19,Arlington19,Arlington,AC2_2_9,147.128,85.859,3.432
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,10,PlutPalms3,Palms3,Palms,AC2_2_10,240.318,64.107,4.445
1,19/01/2022,AC2,Ambient,_1191977,2,,P. lutea,11,PlutMartin14,Martin14,Martin,AC2_2_11,215.302,67.21,4.3
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,1,AhyaDavies15,Davies15,Davies,AC2_3_1,251.733,63.203,4.467
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,3,AhyaMartin11,Martin11,Martin,AC2_3_3,137.422,85.2,3.451
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,4,AhyaMart3,Martin3,Martin,AC2_3_4,166.174,83.768,3.517
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,6,AhyaDavies12,Davies12,Davies,AC2_3_6,380.231,98.828,2.822
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AC2_3_7,400.375,96.007,2.953
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,8,AhyaMartin13,Martin13,Martin,AC2_3_8,293.976,87.464,3.347
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,9,AhyaWood7A,Wood7A,Wood,AC2_3_9,90.174,112.878,2.174
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,10,AhyaPalms6,Palms6,Palms,AC2_3_10,199.858,69.785,4.163
1,19/01/2022,AC2,Ambient,_1191978,3,,A. hyacinthus,11,AhyaPalms3,Palms3,Palms,AC2_3_11,287.554,68.69,4.214
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,1,PlutWood13,Wood13,Wood,AC2_4_1,194.865,90.325,3.116
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,3,PlutPalms1,Palms1,Palms,AC2_4_3,300.105,56.151,4.704
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,4,PlutPalms4,Palms4,Palms,AC2_4_4,251.282,92.872,2.998
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,5,PlutPalms20,Palms20,Palms,AC2_4_5,179.482,71.157,4.007
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,7,PlutDavies7,Davies7,Davies,AC2_4_7,182.351,95.189,2.89
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,8,PlutPalms23,Palms23,Palms,AC2_4_8,198.356,65.979,4.248
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,9,PlutWood29,Wood29,Wood,AC2_4_9,135.64,108.738,2.26
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,10,PlutDavies3,Davies3,Davies,AC2_4_10,278.605,96.196,2.843
1,19/01/2022,AC2,Ambient,_1191979,4,,P. lutea,11,PlutMartin32,Martin32,Martin,AC2_4_11,205.169,52.366,4.88
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,1,AhyaWood17,Wood17,Wood,AC2_5_1,432.485,80.339,3.638
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,2,AhyaArlington8,Arlington8,Arlington,AC2_5_2,268.936,85.627,3.393
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC2_5_3,191.971,85.068,3.419
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,4,AhyaMartin12,Martin12,Martin,AC2_5_4,284.355,90.048,3.187
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,5,AhyaPalms16,Palms16,Palms,AC2_5_5,256.483,79.491,3.678
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,6,AhyaArlington10,Arlington10,Arlington,AC2_5_6,188.992,102.071,2.629
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,7,AhyaDavies9,Davies9,Davies,AC2_5_7,262.587,108.14,2.347
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AC2_5_8,153.111,92.662,3.066
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,9,AhyaPalms5,Palms5,Palms,AC2_5_9,319.968,80.945,3.61
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,10,AhyaWood5A,Wood5A,Wood,AC2_5_10,226.29,93.49,3.027
1,19/01/2022,AC2,Ambient,_1191980,5,,A. hyacinthus,11,AhyaPalms4,Palms4,Palms,AC2_5_11,256.702,69.385,4.147
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,1,PlutWood4,Wood4,Wood,AC2_6_1,304.89,50.111,5.043
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,2,PlutArlington1,Arlington1,Arlington,AC2_6_2,362.052,44.401,5.309
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,3,PlutDavies1,Davies1,Davies,AC2_6_3,346.547,80.34,3.634
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,4,PlutArlington6,Arlington6,Arlington,AC2_6_4,500.598,60.924,4.539
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,5,PlutDavies9,Davies9,Davies,AC2_6_5,414.782,52.844,4.915
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,6,PlutWood20,Wood20,Wood,AC2_6_6,350.905,72.473,4.001
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,7,PlutMartin4,Martin4,Martin,AC2_6_7,385.798,60.602,4.554
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,8,PlutPalms17,Palms17,Palms,AC2_6_8,246.801,82.584,3.53
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,9,PlutArlington12,Arlington12,Arlington,AC2_6_9,159.471,111.692,2.173
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,10,PlutDavies18,Davies18,Davies,AC2_6_10,237.681,104.326,2.516
1,19/01/2022,AC2,Ambient,_1191981,6,,P. lutea,11,PlutMartin18,Martin18,Martin,AC2_6_11,132.71,81.942,3.559
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,1,AhyaWood17,Wood17,Wood,AC3_1_1,335.559,70.843,4.148
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,2,AhyaMartin13,Martin13,Martin,AC3_1_2,383.93,78.542,3.788
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC3_1_3,256.971,138.521,0.978
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC3_1_5,182.021,88.229,3.334
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,6,AhyaArlington1,Arlington1,Arlington,AC3_1_6,203.313,87.608,3.363
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,7,AhyaPalms5,Palms5,Palms,AC3_1_7,251.355,89.69,3.265
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,8,AhyaMartin11,Martin11,Martin,AC3_1_8,153.807,95.091,3.012
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC3_1_10,173.475,78.961,3.768
1,19/01/2022,AC3,Ambient,_1191982,1,,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AC3_1_11,366.948,101.265,2.723
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,1,PlutArlington6,Arlington6,Arlington,AC3_2_1,412.511,46.367,5.249
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,2,PlutDavies18,Davies18,Davies,AC3_2_2,177.272,82.753,3.557
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,4,PlutMartin32,Martin32,Martin,AC3_2_4,215.351,88.593,3.285
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,5,PlutArlington12,Arlington12,Arlington,AC3_2_5,237.217,75.709,3.884
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,6,PlutWood4,Wood4,Wood,AC3_2_6,380.011,57.065,4.752
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,7,PlutPalms17,Palms17,Palms,AC3_2_7,265.578,80.596,3.657
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,8,PlutMartin18,Martin18,Martin,AC3_2_8,348.451,81.821,3.6
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,10,PlutMartin14,Martin14,Martin,AC3_2_10,292.816,62.655,4.492
1,19/01/2022,AC3,Ambient,_1191983,2,,P. lutea,11,PlutPalms1,Palms1,Palms,AC3_2_11,144.039,61.381,4.551
1,19/01/2022,AC3,Ambient,_1191984,3,,A. hyacinthus,1,AhyaDavies12,Davies12,Davies,AC3_3_1,382.465,82.965,3.531
1,19/01/2022,AC3,Ambient,_1191984,3,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC3_3_2,260.06,83.758,3.494
1,19/01/2022,AC3,Ambient,_1191984,3,,A. hyacinthus,4,AhyaMartin17,Martin17,Martin,AC3_3_4,368.681,114.34,2.078
