No,Family,Cone,Cross,popcross,Mom,Dad,RegionCross2,RegionCross,Breed,StartPos,Rack,DevicePos,DeviceNo,PlugPosition,IndID,RecruitsStart,RecruitsEnd,RecruitsDead,SurvivalPerc,Notes,Survival
1831,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,1
1832,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,1
1833,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1834,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1835,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1836,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1837,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1838,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1839,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1840,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1841,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1842,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1843,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1844,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1845,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F13,6,5,55,1,6.5.1,22,9,13,40.90909091,,0
1846,HF84,C63,Davies16xDavies18,DAxDA,Davies16,Davies18,CentralxCentral,CentralxCentral,CentralPure,I2,6,5,55,2,6.5.2,0,0,0,NA,remove,NA
1847,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,1
1848,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,1
1849,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,1
1850,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1851,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1852,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1853,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1854,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1855,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1856,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,C2,6,5,55,3,6.5.3,10,3,7,30,,0
1857,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1858,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1859,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1860,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1861,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1862,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1863,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1864,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1865,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1866,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1867,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1868,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1869,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1870,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1871,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1872,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1873,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1874,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1875,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,1
1876,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1877,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1878,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1879,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1880,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1881,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1882,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1883,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1884,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1885,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1886,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1887,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1888,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1889,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1890,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1891,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1892,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1893,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1894,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,F12,6,6,46,1,6.6.1,38,19,19,50,,0
1895,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A2,6,6,46,2,6.6.2,3,1,2,33.33333333,,1
1896,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A2,6,6,46,2,6.6.2,3,1,2,33.33333333,,0
1897,HF72,C85,Martin11xDavies9,MAxDA,Martin11,Davies9,NorthxCentral,Hybrid,Hybrid,A2,6,6,46,2,6.6.2,3,1,2,33.33333333,,0
1898,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1899,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1900,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1901,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1902,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1903,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1904,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1905,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,1
1906,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1907,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1908,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1909,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1910,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1911,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1912,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1913,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1914,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1915,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1916,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1917,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1918,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1919,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1920,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1921,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1922,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1923,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1924,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1925,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1926,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1927,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1928,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1929,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1930,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1931,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1932,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1933,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1934,Davies,Rm3Davies,DaviesBulk,DAxDA,Davies,Davies,CentralxCentral,CentralxCentral,CentralPure,D1,6,6,46,3,6.6.3,37,8,29,21.62162162,,0
1935,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A4,6,7,40,1,6.7.1,2,2,0,100,,1
1936,HF62,C4,Davies17xArlington6,DAxAR,Davies17,Arlington6,CentralxCentral,CentralxCentral,CentralHybrid,A4,6,7,40,1,6.7.1,2,2,0,100,,1
1937,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,H1,6,7,40,2,6.7.2,2,1,1,50,,1
1938,HF44,C129,Davies14xMartin14,DAxMA,Davies14,Martin14,Hybrid,Hybrid,Hybrid,H1,6,7,40,2,6.7.2,2,1,1,50,,0
1939,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,1
1940,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,1
1941,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1942,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1943,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1944,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1945,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1946,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1947,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1948,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1949,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1950,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1951,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1952,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1953,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1954,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1955,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1956,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1957,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1958,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1959,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1960,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1961,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1962,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1963,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,D15,6,7,40,3,6.7.3,25,2,23,8,,0
1964,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1965,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1966,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1967,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1968,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1969,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1970,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1971,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1972,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1973,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1974,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1975,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1976,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1977,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1978,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1979,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1980,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,1
1981,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1982,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1983,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1984,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1985,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1986,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
1987,Martin,Rm3Martin,MartinBulk,MAxMA,Martin,Martin,NorthxNorth,NorthxNorth,NorthPure,B14,6,8,10,1,6.8.1,38,17,21,44.73684211,,0
